0,1,2,3,4
3.8027,0.81529,2.1041,1.0245,0.0
-2.4561,-4.5566,6.4534,-0.056479,1.0
5.807,5.0097,-2.2384,0.43878,0.0
3.3004,7.0811,-1.3258,0.22283,0.0
0.5195,-3.2633,3.0895,-0.9849,0.0
-0.24745,1.9368,-2.4697,-0.80518,1.0
-0.16682,5.8974,0.49839,-0.70044,0.0
-0.82053,0.65181,-0.48869,-0.52716,1.0
3.1088,3.1122,0.80857,0.4336,0.0
-1.3389,1.552,7.0806,1.031,0.0
-1.6988,-7.1163,5.7902,0.16723,1.0
5.7456,10.1808,-4.7857,-4.3366,0.0
-0.49081,2.8452,-3.6436,-3.1004,1.0
1.1588,8.9331,-2.0807,-1.1272,0.0
-1.8387,-6.301,5.6506,0.19567,1.0
-1.5681,-7.2446,6.5537,-0.1276,1.0
-1.7589,-6.4624,8.4773,0.31981,1.0
3.5127,2.9073,1.0579,0.40774,0.0
-1.7479,-5.823,5.8699,1.212,1.0
2.3917,4.5565,-4.9888,-2.8987,1.0
-0.1269,-1.1505,-0.95138,0.57843,1.0
-1.8629,-0.84841,2.5377,0.097399,1.0
0.7057,-5.4981,8.3368,-2.8715,0.0
-1.5732,1.0636,-0.71232,-0.8388,1.0
1.5701,7.9129,0.29018,-2.1953,0.0
-2.5419,-0.65804,2.6842,1.1952,1.0
0.38478,6.5989,-0.3336,-0.56466,0.0
1.6849,8.7489,-1.2641,-1.3858,0.0
-4.8426,-4.9932,10.4052,-0.53104,1.0
0.56232,1.0015,-2.2726,-0.0060486,1.0
-0.24037,-1.7837,2.135,1.2418,1.0
1.8373,6.1292,0.84027,0.55257,0.0
-3.3793,-13.7731,17.9274,-2.0323,1.0
-3.6085,3.3253,-0.51954,-3.5737,1.0
4.3937,0.35798,2.0416,1.2004,0.0
-0.55355,-7.9233,6.7156,0.74394,1.0
-3.3458,-0.50491,2.6328,0.53705,1.0
-3.8952,3.8157,-0.31304,-3.8194,1.0
1.8314,6.3672,-0.036278,0.049554,0.0
-2.4473,12.6247,0.73573,-7.6612,0.0
1.8664,7.7763,-0.23849,-2.9634,0.0
-2.3221,-9.3304,9.233,-0.79871,1.0
-0.51003,-0.23591,0.020273,0.76334,1.0
-3.5681,-8.213,10.083,0.96765,1.0
3.6575,7.2797,-2.2692,-1.144,0.0
1.4501,3.6067,-4.0557,-1.5966,1.0
0.89606,10.5471,-1.4175,-4.0327,0.0
6.0919,2.9673,-1.3267,1.4551,0.0
-2.3983,12.606,2.9464,-5.7888,0.0
2.0922,-6.81,8.4636,-0.60216,0.0
-0.36038,4.1158,3.1143,-0.37199,0.0
1.7819,6.9176,-1.2744,-1.5759,0.0
-4.5046,-5.8126,10.8867,-0.52846,1.0
3.6667,4.302,0.55923,0.33791,0.0
0.3434,0.12415,-0.28733,0.14654,1.0
2.7391,7.4018,0.071684,-2.5302,0.0
5.6084,10.3009,-4.8003,-4.3534,0.0
-1.682,-6.8121,7.1398,1.3323,1.0
-2.4953,11.1472,1.9353,-3.4638,0.0
4.2475,1.4816,-0.48355,0.95343,0.0
3.2403,-3.7082,5.2804,0.41291,0.0
3.9994,0.90427,1.1693,1.6892,0.0
-0.27802,8.1881,-3.1338,-2.5276,0.0
6.8248,5.2187,-2.5425,0.5461,0.0
3.1887,-3.4143,2.7742,-0.2026,0.0
0.46901,-0.63321,7.3848,0.36507,0.0
3.9922,-4.4676,3.7304,-0.1095,0.0
2.4527,2.9653,0.20021,-0.056479,0.0
0.045304,6.7334,1.0708,-0.9332,0.0
-2.0066,-6.719,9.0162,0.099985,1.0
-1.8969,-6.7893,5.2761,-0.32544,1.0
2.0139,6.1416,0.37929,0.56938,0.0
-0.4294,-0.14693,0.044265,-0.15605,1.0
-0.2062,9.2207,-3.7044,-6.8103,0.0
1.1676,9.1566,-2.0867,-0.80647,0.0
0.31803,-0.99326,1.0947,0.88619,1.0
-5.873,9.1752,-0.27448,-6.0422,1.0
4.8451,8.1116,-2.9512,-1.4724,0.0
3.245,6.63,-0.63435,0.86937,0.0
2.9695,5.6222,0.27561,-1.1556,0.0
3.7731,7.2073,-1.6814,-0.94742,0.0
-2.3211,3.166,-1.0002,-2.7151,1.0
3.8417,10.0215,-4.2699,-4.9159,0.0
-4.7462,3.1205,1.075,-1.2966,1.0
1.162,10.2926,-1.2821,-4.0392,0.0
5.0691,0.21313,0.20278,1.2095,0.0
1.3264,1.0326,5.6566,-0.41337,0.0
3.6922,-3.9585,4.3439,1.3517,0.0
-6.1536,7.9295,0.61663,-3.2646,1.0
4.65,-4.8297,3.4553,-0.25174,0.0
1.6988,2.9094,2.9044,0.11033,0.0
-0.41965,2.9094,-1.7859,-2.2069,1.0
3.9294,1.4112,1.8076,0.89782,0.0
0.58982,7.4266,1.2353,-2.9595,0.0
-0.40951,-0.15521,0.060545,-0.088807,1.0
1.581,0.86909,-2.3138,0.82412,1.0
2.5581,2.6218,1.8513,0.40257,0.0
5.7227,5.8312,-2.4097,-0.24527,0.0
-0.29858,2.4769,-2.9512,-0.66165,1.0
4.1736,3.3336,-1.4244,0.60429,0.0
2.2034,5.9947,0.53009,0.84998,0.0
3.4465,2.9508,1.0271,0.5461,0.0
-2.564,-1.7051,1.5026,0.32757,1.0
0.3798,0.7098,0.7572,-0.4444,0.0
-4.3967,4.9601,-0.64892,-5.4719,1.0
4.364,-3.1039,2.3757,0.78532,0.0
-1.3968,-9.6698,9.4652,-0.34872,1.0
-1.2667,2.8183,-2.426,-1.8862,1.0
1.7939,-1.1174,1.5454,-0.26079,0.0
-1.9667,11.8052,-0.40472,-7.8719,0.0
-2.7723,3.2777,-0.9351,-3.1457,1.0
-3.8073,-8.0971,10.1772,0.65084,1.0
-2.2482,3.0915,-2.3969,-2.6711,1.0
4.3634,0.46351,1.4281,2.0202,0.0
3.8197,8.9951,-4.383,-4.0327,0.0
-2.6864,-0.097265,0.61663,0.061192,1.0
-2.41,3.7433,-0.40215,-1.2953,1.0
2.2893,3.733,0.6312,-0.39786,0.0
-2.0631,-1.5147,1.219,0.44524,1.0
-2.4835,-7.4494,6.8964,-0.64484,1.0
3.4359,0.66216,2.1041,1.8922,0.0
-0.28015,3.0729,-3.3857,-2.9155,1.0
-0.40804,0.54214,-0.52725,0.6586,1.0
-0.60975,-4.002,1.8471,0.6017,1.0
1.7747,-6.4334,8.15,-0.89828,0.0
0.21084,9.4359,-0.094543,-1.859,0.0
1.04,-6.9321,8.2888,-1.2991,0.0
0.30081,0.17381,-1.7542,0.48921,1.0
-0.2361,9.3221,2.1307,-4.3793,0.0
-2.3142,2.0838,-0.46813,-1.6767,1.0
1.0135,8.4551,-1.672,-2.0815,0.0
1.9358,8.1654,-0.023425,-2.2586,0.0
-1.0802,2.1996,-2.5862,-1.2759,1.0
0.5706,-0.0248,1.2421,-0.5621,0.0
2.2091,7.4556,-1.3284,-3.3021,0.0
0.24835,7.6439,0.9885,-0.87371,0.0
2.6917,10.8161,-3.3,-4.2888,0.0
2.5331,2.9135,-0.822,-0.12243,0.0
-1.4094,-2.1252,-0.10397,-0.19225,1.0
2.9163,10.8306,-3.3437,-4.122,0.0
4.2406,-2.4852,1.608,0.7155,0.0
4.4295,-2.3507,1.7048,0.90946,0.0
-3.8894,-7.8322,9.8208,0.47498,1.0
-0.21394,-0.68287,0.096532,1.1965,1.0
2.5989,3.5178,0.7623,0.81119,0.0
5.2868,3.257,-1.3721,1.1668,0.0
4.0524,5.6802,-1.9693,0.026279,0.0
0.83625,1.1071,-2.4706,-0.062945,1.0
3.6894,9.887,-4.0788,-4.3664,0.0
3.9262,6.0299,-2.0156,-0.065531,0.0
-0.30432,2.6528,-2.7756,-0.65647,1.0
1.7331,3.9544,-4.7412,-2.5017,1.0
4.1425,-3.6792,3.8281,1.6297,0.0
-2.6406,-4.4159,5.983,-0.13924,1.0
-3.518,2.8763,0.1548,-1.2086,1.0
-2.9883,0.31245,0.45041,0.068951,1.0
-3.2854,4.0372,-0.45356,-1.8228,1.0
3.1541,-5.1711,6.5991,0.57455,0.0
2.3718,7.4908,0.015989,-1.7414,0.0
4.8265,0.80287,1.6371,1.1875,0.0
2.8521,9.171,-3.6461,-1.2047,0.0
-0.2062,9.2207,-3.7044,-6.8103,0.0
3.9899,-2.7066,2.3946,0.86291,0.0
4.6054,-4.0765,2.7587,0.31981,0.0
-1.6029,-0.38903,1.62,1.9103,1.0
1.208,4.0744,-4.7635,-2.6129,1.0
1.143,0.83391,5.4552,-0.56984,0.0
-1.8391,-9.0883,9.2416,-0.10432,1.0
1.3049,-0.15521,6.4911,-0.75346,0.0
-2.2527,11.5321,2.5899,-3.2737,0.0
3.2585,-4.4614,3.8024,-0.15087,0.0
-1.6514,-8.4985,9.1122,1.2379,1.0
-1.1306,1.8458,-1.3575,-1.3806,1.0
-0.10648,-0.76771,7.7575,0.64179,0.0
-3.8167,5.1401,-0.65063,-5.4306,1.0
-0.3481,-0.38696,-0.47841,0.62627,1.0
-1.7976,-6.7686,6.6753,0.89912,1.0
-0.062025,6.1975,1.099,-1.131,0.0
2.4196,6.4665,-0.75688,0.228,0.0
-2.1333,1.5685,-0.084261,-1.7453,1.0
2.8033,9.0862,-3.3668,-1.0224,0.0
1.9105,8.871,-2.3386,-0.75604,0.0
0.5195,-3.2633,3.0895,-0.9849,0.0
0.50225,0.65388,-1.1793,0.39998,1.0
0.91315,3.3377,-4.0557,-1.6741,1.0
-0.7869,9.5663,-3.7867,-7.5034,0.0
-0.071503,3.7412,-4.5415,-4.2526,1.0
-1.7063,2.7956,-2.378,-2.3491,1.0
5.1776,8.2316,-3.2511,-1.5694,0.0
-3.73,-12.9723,12.9817,-2.684,1.0
0.2952,4.8856,-5.149,-6.2323,1.0
-1.4375,-1.8624,4.026,0.55127,1.0
-6.3679,8.0102,0.4247,-3.2207,1.0
2.0911,0.94358,4.5512,1.234,0.0
-0.7351,1.7361,-1.4938,-1.1582,1.0
-4.4018,-12.9371,15.6559,-1.6806,1.0
0.5706,-0.0248,1.2421,-0.5621,0.0
1.2262,0.89599,5.7568,-0.11596,0.0
-0.98193,2.7956,-1.2341,-1.5668,1.0
-3.5637,-8.3827,12.393,-1.2823,1.0
-0.55008,2.8659,-1.6488,-2.4319,1.0
1.742,-4.809,8.2142,-2.0659,0.0
-2.343,12.9516,3.3285,-5.9426,0.0
0.98296,3.4226,-3.9692,-1.7116,1.0
-0.82601,2.9611,-1.2864,-1.4647,1.0
-1.7549,-0.080711,-0.75774,-0.3707,1.0
2.8261,9.4007,-3.3034,-1.0509,0.0
-0.47465,-4.3496,1.9901,0.7517,1.0
0.6005,1.9327,-3.2888,-0.32415,1.0
-1.5322,-5.0966,6.6779,0.17498,1.0
0.3292,-4.4552,4.5718,-0.9888,0.0
-0.10234,1.8189,-2.2169,-0.56725,1.0
2.229,9.6325,-3.1123,-2.7164,0.0
3.5761,9.7753,-3.9795,-3.4638,0.0
2.9571,-4.5938,5.9068,0.57196,0.0
-3.9172,2.6652,0.78886,-0.7819,1.0
3.1896,5.7526,-0.18537,-0.30087,0.0
4.5459,8.1674,-2.4586,-1.4621,0.0
-3.551,1.8955,0.1865,-2.4409,1.0
-2.3898,-0.78427,3.0141,0.76205,1.0
-1.0941,2.3072,-2.5237,-1.4453,1.0
-1.5078,-7.3191,7.8981,1.2289,1.0
4.3684,9.6718,-3.9606,-3.1625,0.0
-1.9458,11.2217,1.9079,-3.4405,0.0
4.2027,0.22761,0.96108,0.97282,0.0
-2.5084,-0.22763,1.488,1.2069,1.0
-1.8584,7.886,-1.6643,-1.8384,0.0
-1.6952,1.0657,8.8294,0.94955,0.0
-3.3924,3.3564,-0.72004,-3.5233,1.0
3.6277,0.9829,0.68861,0.63403,0.0
-0.63298,-5.1277,4.5624,1.4797,1.0
-2.5724,-0.95602,2.7073,-0.16639,1.0
2.1948,1.3781,1.1582,0.85774,0.0
-1.9551,-6.9756,5.5383,-0.12889,1.0
1.7748,-0.76978,5.5854,1.3039,0.0
-1.1804,11.5093,0.15565,-6.8194,0.0
-2.5526,-7.3625,6.9255,-0.66811,1.0
-1.4233,-0.98912,2.3586,0.39481,1.0
-4.9462,3.5716,0.82742,-1.4957,1.0
3.9529,-2.3548,2.3792,0.48274,0.0
-5.525,6.3258,0.89768,-6.6241,1.0
4.0948,-2.9674,2.3689,0.75429,0.0
0.7376,4.8525,-4.7986,-5.6659,1.0
-2.62,-6.8555,6.2169,-0.62285,1.0
4.5645,-3.6275,2.8684,0.27714,0.0
-0.52645,-0.24832,-0.45613,0.41938,1.0
-1.1667,-1.4237,2.9241,0.66119,1.0
-1.3885,12.5026,0.69118,-7.5487,0.0
1.3562,3.2136,4.3465,0.78662,0.0
-1.5877,-6.6072,5.8022,0.31593,1.0
5.8519,5.3905,-2.4037,-0.061652,0.0
-1.8411,10.8306,2.769,-3.0901,0.0
1.4578,-0.08485,4.1785,0.59136,0.0
1.164,3.913,-4.5544,-3.8672,1.0
-3.6817,3.2239,-0.69347,-3.4004,1.0
-0.78689,9.5663,-3.7867,-7.5034,0.0
4.0422,-4.391,4.7466,1.137,0.0
5.504,10.3671,-4.413,-4.0211,0.0
-3.5359,0.30417,0.6569,-0.2957,1.0
2.1319,-2.0403,2.5574,-0.061652,0.0
1.4276,8.3847,-2.0995,-1.9677,0.0
0.74307,11.17,-1.3824,-4.0728,0.0
2.7365,-5.0325,6.6608,-0.57889,0.0
3.0242,-3.3378,2.5865,-0.54785,0.0
0.86736,5.5643,1.6765,-0.16769,0.0
-2.0529,3.8385,-0.79544,-1.2138,1.0
3.6216,8.6661,-2.8073,-0.44699,0.0
4.9342,2.4107,-0.17594,1.6245,0.0
3.9232,-3.2467,3.4579,0.83705,0.0
-3.3863,-12.9889,13.0545,-2.7202,1.0
4.8851,1.5995,-0.00029081,1.6401,0.0
-0.95923,0.091039,6.2204,-1.4828,0.0
0.12326,8.9848,-0.9351,-2.4332,0.0
-0.26654,-0.64562,-0.42014,0.89136,1.0
0.77445,9.0552,-2.4089,-1.3884,0.0
-3.1366,0.42212,2.6225,-0.064238,1.0
1.3419,-4.4221,8.09,-1.7349,0.0
3.8213,0.23175,2.0133,2.0564,0.0
4.5691,-4.4552,3.1769,0.0042961,0.0
-0.76794,3.4598,-3.4405,-3.4276,1.0
-5.2049,7.259,0.070827,-7.3004,1.0
-1.0401,9.3987,0.85998,-5.3336,0.0
1.0552,1.1857,-2.6411,0.11033,1.0
1.6349,3.286,2.8753,0.087054,0.0
4.0296,2.6756,0.80685,0.71679,0.0
3.4092,5.4049,-2.5228,-0.89958,0.0
2.8084,11.3045,-3.3394,-4.4194,0.0
-2.5912,-0.10554,1.2798,1.0414,1.0
-5.4808,8.1819,0.27818,-5.0323,1.0
-2.0149,3.6874,-1.9385,-3.8918,1.0
1.4479,-4.8794,8.3428,-2.1086,0.0
2.6881,6.0195,-0.46641,-0.69268,0.0
4.2478,7.6956,-2.7696,-1.0767,0.0
-1.8215,2.7521,-0.72261,-2.353,1.0
0.77765,5.9781,1.1941,-0.3526,0.0
4.3365,-3.584,3.6884,0.74912,0.0
2.9742,8.96,-2.9024,-1.0379,0.0
3.0009,5.8126,-2.2306,-0.66553,0.0
-1.4427,3.2922,-1.9702,-3.4392,1.0
-1.9983,-6.6072,4.8254,-0.41984,1.0
-1.8046,-6.8141,6.7019,1.1681,1.0
-6.5084,8.7696,0.23191,-3.937,1.0
3.1557,2.8908,0.59693,0.79825,0.0
-1.5449,-10.1498,9.6152,-1.2332,1.0
-1.6176,1.0926,-0.35502,-0.59958,1.0
1.0235,6.901,-2.0062,-2.7125,0.0
-1.8348,11.0334,3.1863,-4.8888,0.0
-3.6961,-13.6779,17.5795,-2.6181,1.0
-0.21888,-2.2038,-0.0954,0.56421,1.0
-7.0421,9.2,0.25933,-4.6832,1.0
-1.3946,2.3134,-0.44499,-1.4905,1.0
-1.8448,1.254,0.27218,-1.0728,1.0
1.3087,4.9228,2.0013,0.22024,0.0
-1.1022,-5.8395,4.5641,0.68705,1.0
2.0007,1.8644,2.6491,0.47369,0.0
-2.5665,-6.8824,7.5416,0.70774,1.0
2.3969,0.23589,4.8477,1.437,0.0
4.0552,-2.4583,2.2806,1.0323,0.0
0.5706,-0.024841,1.2421,-0.56208,0.0
-1.4377,-1.432,2.1144,0.42067,1.0
-4.8392,6.6755,-0.24278,-6.5775,1.0
-4.1479,7.1225,-0.083404,-6.4172,1.0
1.1317,3.9647,3.3979,0.84351,0.0
1.2309,3.8923,-4.8277,-4.0069,1.0
1.3403,4.1323,-4.7018,-2.5987,1.0
0.4339,5.5395,2.033,-0.40432,0.0
2.5328,7.528,-0.41929,-2.6478,0.0
0.025013,3.3998,-4.4327,-4.2655,1.0
0.60731,3.9544,-4.772,-4.4853,1.0
0.88444,6.5906,0.55837,-0.44182,0.0
-1.7559,11.9459,3.0946,-4.8978,0.0
2.2634,-4.4862,3.6558,-0.61251,0.0
-0.048008,-0.56078,7.7215,0.453,0.0
3.7635,2.7811,0.66119,0.34179,0.0
4.2899,9.1814,-4.6067,-4.3263,0.0
0.93584,8.8855,-1.6831,-1.6599,0.0
4.7114,2.0755,-0.2702,1.2379,0.0
2.2279,4.0951,-4.8037,-2.1112,1.0
-1.4628,-1.5706,2.4357,0.49826,1.0
4.0215,-2.7004,2.4957,0.36636,0.0
-3.6227,3.9958,-0.35845,-3.9047,1.0
1.7496,-0.1759,5.1827,1.2922,0.0
4.0329,0.23175,0.89082,1.1823,0.0
1.9476,-4.7738,8.527,-1.8668,0.0
-3.5916,-6.2285,10.2389,-1.1543,1.0
1.2999,2.5762,2.0107,-0.18967,0.0
-1.8584,7.886,-1.6643,-1.8384,0.0
1.7452,4.8028,2.0878,0.62627,0.0
-0.49241,0.89392,-1.6283,-0.56854,1.0
-4.7331,-6.1789,11.388,-1.0741,1.0
-1.7104,-4.778,6.2109,0.3974,1.0
1.1166,8.6496,-0.96252,-1.8112,0.0
4.2756,-2.6528,2.1375,0.94437,0.0
4.4072,-0.070365,2.0416,1.1319,0.0
3.482,-4.1634,3.5008,-0.078462,0.0
-1.8076,-8.8131,8.7086,-0.21682,1.0
1.0652,8.3682,-1.4004,-1.6509,0.0
1.1432,-3.7413,5.5777,-0.63578,0.0
-1.7781,0.8546,7.1303,0.027572,0.0
-2.0336,-1.4092,1.1582,0.36507,1.0
0.27451,9.2186,-3.2863,-4.8448,0.0
-1.5075,1.9224,7.1466,0.89136,0.0
-1.0116,-0.19038,-0.90597,0.003003,1.0
2.5698,-4.4076,5.9856,0.078002,0.0
0.74054,0.36625,2.1992,0.48403,0.0
4.5679,3.1929,-2.1055,0.29653,0.0
-3.7573,-8.2916,10.3032,0.38059,1.0
-0.66008,-3.226,3.8058,1.1836,1.0
-1.3,10.2678,-2.953,-5.8638,0.0
3.9102,6.065,-2.4534,-0.68234,0.0
-6.2003,8.6806,0.0091344,-3.703,1.0
2.1721,-0.73874,5.4672,-0.72371,0.0
3.8023,-3.8696,4.044,0.95343,0.0
3.1452,5.825,-0.51439,-1.4944,0.0
-1.9966,-9.5001,9.682,-0.12889,1.0
5.9374,6.1664,-2.5905,-0.36553,0.0
3.7758,7.1783,-1.5195,0.40128,0.0
0.65497,5.1815,1.0673,-0.42113,0.0
3.8244,-3.1081,2.4537,0.52024,0.0
5.2032,3.5116,-1.2538,1.0129,0.0
-1.9555,0.20692,1.2473,-0.3707,1.0
-1.7713,-10.7665,10.2184,-1.0043,1.0
-2.7914,1.7734,6.7756,-0.39915,0.0
-0.70346,2.957,-3.5947,-3.1457,1.0
-2.5463,3.1101,-0.83228,-3.0358,1.0
1.2706,8.035,-0.19651,-2.1888,0.0
3.577,2.4004,1.8908,0.73231,0.0
2.0153,1.8479,3.1375,0.42843,0.0
0.5706,-0.0248,1.2421,-0.5621,0.0
2.8232,10.8513,-3.1466,-3.9784,0.0
-4.0214,-12.8006,15.6199,-0.95647,1.0
-0.77995,3.2322,-3.282,-3.1004,1.0
-3.3553,0.35591,2.6473,-0.37846,1.0
-0.9607,2.6963,-3.1226,-1.3121,1.0
4.0127,10.1477,-3.9366,-4.0728,0.0
4.8077,2.2327,-0.26334,1.5534,0.0
1.296,4.2855,-4.8457,-2.9013,1.0
-2.1668,1.5933,0.045122,-1.678,1.0
4.6439,-3.3729,2.5976,0.55257,0.0
-3.9411,-12.8792,13.0597,-3.3125,1.0
-0.65767,-2.8018,3.7115,0.99739,1.0
3.2032,5.7588,-0.75345,-0.61251,0.0
2.0177,1.7982,-2.9581,0.2099,1.0
-0.69879,-3.3771,4.1211,1.5043,1.0
-0.87874,-2.2121,-0.051701,0.099985,1.0
3.7831,10.0526,-3.8869,-3.7366,0.0
1.7317,-0.34765,4.1905,-0.99138,0.0
2.4486,-6.3175,7.9632,0.20602,0.0
-0.89542,2.0279,-2.3652,-1.2746,1.0
-1.6244,-6.3444,4.6575,0.16981,1.0
-2.7083,-6.8266,7.5339,0.59007,1.0
-2.8829,3.8964,-0.1888,-1.1672,1.0
2.5817,9.7546,-3.1749,-2.9957,0.0
1.3183,1.9017,-3.3111,0.065071,1.0
3.0864,-2.5845,2.2309,0.30947,0.0
3.2303,7.8384,-3.5348,-1.2151,0.0
-1.8439,-8.6475,7.6796,-0.66682,1.0
5.0452,3.8964,-1.4304,0.86291,0.0
-0.86339,1.9348,-2.3729,-1.0897,1.0
-3.6012,-6.5389,10.5234,-0.48967,1.0
0.47368,3.3605,-4.5064,-4.0431,1.0
-7.0364,9.2931,0.16594,-4.5396,1.0
-0.36025,-4.449,2.1067,0.94308,1.0
-2.9098,-10.0712,8.4156,-1.9948,1.0
-1.1497,1.2954,7.701,0.62627,0.0
1.645,7.8612,-0.87598,-3.5569,0.0
2.1274,5.1939,-1.7971,-1.1763,0.0
0.3223,-0.89808,8.0883,0.69222,0.0
1.4378,0.66837,-2.0267,1.0271,1.0
3.7321,-3.884,3.3577,-0.0060486,0.0
-2.9786,2.3445,0.52667,-0.40173,1.0
-3.1158,-8.6289,10.4403,0.97153,1.0
-0.12196,8.8068,0.94566,-4.2267,0.0
0.44125,2.9487,4.3225,0.7155,0.0
1.8592,3.2074,-0.15966,-0.26208,0.0
5.3063,5.2684,-2.8904,-0.52716,0.0
-2.659,-1.6058,1.3647,0.16464,1.0
0.92703,9.4318,-0.66263,-1.6728,0.0
1.6406,3.5488,1.3964,-0.36424,0.0
-1.9389,1.5706,0.045979,-1.122,1.0
-2.4824,-7.3046,6.839,-0.59053,1.0
2.805,0.57732,1.3424,1.2133,0.0
4.1542,7.2756,-2.4766,-1.2099,0.0
4.2188,6.8162,-1.2804,0.76076,0.0
2.3952,9.5083,-3.1783,-3.0086,0.0
-1.6936,2.7852,-2.1835,-1.9276,1.0
4.2969,7.617,-2.3874,-0.96164,0.0
5.1731,3.9606,-1.983,0.40774,0.0
0.74428,-3.7723,1.6131,1.5754,1.0
3.106,9.5414,-4.2536,-4.003,0.0
2.9719,6.8369,-0.2702,0.71291,0.0
-1.0292,-6.3879,5.5255,0.79955,1.0
0.9297,-3.7971,4.6429,-0.2957,0.0
-1.7582,2.7397,-2.5323,-2.234,1.0
-2.5373,-6.959,8.8054,1.5289,1.0
4.7965,6.9859,-1.9967,-0.35001,0.0
0.32924,-4.4552,4.5718,-0.9888,0.0
4.1197,-2.7956,2.0707,0.67412,0.0
-2.6685,-10.4519,9.1139,-1.7323,1.0
2.1265,6.8783,0.44784,-2.2224,0.0
-1.1859,-1.2519,2.2635,0.77239,1.0
-1.9409,-8.6848,9.155,0.94049,1.0
2.483,6.6155,-0.79287,-0.90863,0.0
-6.3364,9.2848,0.014275,-6.7844,1.0
0.88872,5.3449,2.045,-0.19355,0.0
-3.9594,4.0289,-0.35845,-3.8957,1.0
0.64295,7.1018,0.3493,-0.41337,0.0
-3.8483,-12.8047,15.6824,-1.281,1.0
5.1213,8.5565,-3.3917,-1.5474,0.0
-1.4275,11.8797,0.41613,-6.9978,0.0
-1.2244,1.7485,-1.4801,-1.4181,1.0
-2.258,-9.3263,9.3727,-0.85949,1.0
-2.9498,-8.273,10.2646,1.1629,1.0
-2.1241,-6.8969,5.5992,-0.47156,1.0
-2.7908,-5.7133,5.953,0.45946,1.0
-2.4198,-0.24418,0.70146,0.41809,1.0
2.8209,7.3108,-0.81857,-1.8784,0.0
-3.1875,-7.5756,11.8678,-0.57889,1.0
4.9249,0.68906,0.77344,1.2095,0.0
2.8561,6.9176,-0.79372,0.48403,0.0
2.565,8.633,-2.9941,-1.3082,0.0
-1.5768,10.843,2.5462,-2.9362,0.0
